Group,SubjID,Kind,Item,Explanation,Process,Depends,Just is ,Material,Social,Maker,Visibility,Convention,IDK,SUM,LENGTH
S,NFB18_S_23,natural,corn,our government issued them that way,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_11,artifactFC,coin,to differentiate one from the color,0,0,0,0,0,0,1,0,0,1,6
S,NFB_S_02,artifactFC,coin,to differentiate them from the other coins,0,0,0,0,0,0,0,1,0,1,7
S,NFB_S_16,artifactFC,coin,because of what was used to make them,0,0,0,1,0,0,0,0,0,1,8
S,NFB_S_10,artifactFC,coin,"the type of metal that they're produced from, the color of the metal",0,0,0,1,0,0,0,0,0,1,13
S,NFB_S_15,artifactFC,coin,"just how they're made, I don't know the history",1,0,0,0,0,0,0,0,0,1,9
S,NFB_S_18,artifactFC,coin,"made with metal and made to be durable and to last, materials that are used, don't want it to be something thrown away or disentigrates",0,0,0,1,0,0,0,0,0,1,25
S,NFB18_S_04,artifactFC,coin,materials they're made with and sometimes because they oxidize,1,0,0,1,0,0,0,0,0,2,9
S,NFB18_S_08,artifactFC,coin,they determine value,0,0,0,0,0,0,0,1,0,1,3
S,NFB_S_22,artifactFC,coin,that's what the material was originally made of,0,0,0,1,0,0,0,0,0,1,8
S,NFB_S_13,artifactFC,coin,made of metals,0,0,0,1,0,0,0,0,0,1,3
S,NFB_S_24,artifactFC,coin,"because they can be, different countires decide on diff colors of their currency",0,1,0,0,0,1,0,0,0,2,13
S,NFB_S_26,artifactFC,lab coat,to show their use,0,0,0,0,0,0,0,1,0,1,4
S,NFB_S_12,artifactFC,lab coat,to signify that it's a scientist working in a lab,0,0,0,0,0,0,0,1,0,1,10
S,NFB_S_14,artifactFC,lab coat,"mostly white so you can see if there's anything on it, indicate cleanliness",0,0,0,0,0,0,1,1,0,2,13
S,NFB18_S_07,artifactFC,lab coat,industry standard,0,0,0,0,0,0,0,1,0,1,2
S,NFB18_S_09,artifactFC,lab coat,"I think it's to be sterile, cleanliness, appearance of being clean and sterile",0,0,0,0,0,0,0,1,0,1,13
S,NFB18_S_17,artifactFC,lab coat,"uniform, recognizable, helpful in environment with diff people doing diff things",0,0,0,0,0,0,0,1,0,1,11
S,NFB18_S_03,artifactFC,lab coat,assume doctor tradition I don't know,0,0,0,0,0,0,0,1,0,1,6
S,NFB18_S_23,artifactFC,lab coat,"depending on what department, institution or university or lab or gov, standardize so know mix ups",0,1,0,0,0,0,0,1,0,2,16
S,NFB_S_11,artifactFC,lab coat,reflect different jobs,0,0,0,0,0,0,0,1,0,1,3
S,NFB_S_02,artifactFC,lab coat,because they're like used in a certain setting so useful to have them identifiable,0,0,0,0,0,0,0,1,0,1,14
S,NFB_S_16,artifactFC,lab coat,material,0,0,0,1,0,0,0,0,0,1,1
S,NFB_S_10,artifactFC,lab coat,it's the color associated with scientists ,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_15,artifactFC,lab coat,"white so you can see stains, other colors if you want to be different",0,0,0,0,1,0,1,0,0,2,14
S,NFB_S_18,artifactFC,lab coat,"white because it's just a symbol of like sterile and clean and if something splashes on you you can see it, scientist and doctor",0,0,0,0,0,0,1,1,0,2,24
S,NFB18_S_04,artifactFC,lab coat,tradition,0,0,0,0,0,0,0,1,0,1,1
S,NFB18_S_08,artifactFC,lab coat,to see if anything fell on you,0,0,0,0,0,0,1,0,0,1,7
S,NFB_S_22,artifactFC,lab coat,cleanliness to make sure you can see things a lot better if there's a mistake or error or blood or dirt or specimen,0,0,0,0,0,0,1,0,0,1,23
S,NFB_S_13,artifactFC,lab coat,"drowned out or darker or basic colors, convention is one reason, but also it kind of helps relax patient one uniform color not too much going on",0,0,0,0,1,0,0,1,0,2,27
S,NFB_S_24,artifactFC,lab coat,"uniformity, easily identified as person in authority",0,0,0,0,0,0,0,1,0,1,7
S,NFB_S_26,artifactFC,military uniform,"for camoflauge, or to denote what part of the military or what ranking you have",0,0,0,0,0,0,1,1,0,2,15
S,NFB_S_12,artifactFC,military uniform,depending on what branch of the military somebody is in,0,1,0,0,0,0,0,0,0,1,10
S,NFB_S_14,artifactFC,military uniform,to identify the branch,0,0,0,0,0,0,0,1,0,1,4
S,NFB18_S_07,artifactFC,military uniform,"uniformity, different branches, patriarchy",0,0,0,0,0,0,0,1,0,1,4
S,NFB18_S_09,artifactFC,military uniform,"depending on the branch of the service, and what they're doing if it's a formal occasion or battle or what the point is",0,1,0,0,0,0,0,1,0,2,23
S,NFB18_S_17,artifactFC,military uniform,"fatigues blend in with envrionment, sand in desert, dark green in forest, dark blue for formal events, white ones in the summertime, sand colored not fatigues in the summertime",0,0,0,0,0,0,1,0,0,1,29
S,NFB18_S_03,artifactFC,military uniform,"depending on the uniform, some is probably tradition, some is probably just you know an idea of what looks nice, but I would imagine a large part of it especially combat kind of environment that soldiers will be in and what kind of uniform will give them some coverage or camouflage, and then also like the various technical requirements of the uniform has something to to with",0,0,0,0,1,0,1,1,0,3,67
S,NFB18_S_23,artifactFC,military uniform,our government says so,0,0,0,0,0,0,0,1,0,1,4
S,NFB_S_11,artifactFC,military uniform,strategic purposes as well as ceremonial,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_02,artifactFC,military uniform,so they are identifiable by other members of the military and also the public,0,0,0,0,0,0,0,1,0,1,14
S,NFB_S_16,artifactFC,military uniform,something about history,0,0,0,0,0,0,0,1,0,1,3
S,NFB_S_10,artifactFC,military uniform,because they can blend in with their surroundings,0,0,0,0,0,0,1,0,0,1,8
S,NFB_S_15,artifactFC,military uniform,based on ranking,0,0,0,0,0,0,0,1,0,1,3
S,NFB_S_18,artifactFC,military uniform,"represent different branches, varying in those families of colors based on rank",0,0,0,0,0,0,0,1,0,1,12
S,NFB18_S_04,artifactFC,military uniform,to identify the person wearing them as a member of their service,0,0,0,0,0,0,0,1,0,1,12
S,NFB18_S_08,artifactFC,military uniform,"some are for camouflage, others based on rank",0,0,0,0,0,0,1,1,0,2,8
S,NFB_S_22,artifactFC,military uniform,tradition based off of necessity to survive,0,0,0,0,0,0,0,1,0,1,7
S,NFB_S_13,artifactFC,military uniform,"it's a military thing, government mandated",0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_24,artifactFC,military uniform,"camo ones to camo them, stay unnoticed, other colors bc bureaucratic decision",0,0,0,0,0,0,1,1,0,2,12
S,NFB_S_26,artifactFC,paper,so you can use different colors as backgrounds,0,0,0,0,1,0,0,0,0,1,8
S,NFB_S_12,artifactFC,paper,"depending on the material that it's made out of, different colors for different construction paper, depending on what you need it for",0,1,0,1,0,0,0,0,0,2,22
S,NFB_S_14,artifactFC,paper,"people like variety, used for different things",0,0,0,0,1,0,0,0,0,1,7
S,NFB18_S_07,artifactFC,paper,they have different purposes,0,1,0,0,0,0,0,0,0,1,4
S,NFB18_S_09,artifactFC,paper,"personal preference, also to help distinguish things, for your eye to focus on something, to see something more clearly, make it easier to write and read",0,0,0,0,1,0,1,0,0,2,26
S,NFB18_S_17,artifactFC,paper,"white we use for school or business, to type resumes cover letters, so that’s the formal color for those things, colored paper for art projects, decorate and object, for children or children at heart",0,1,0,0,0,0,0,1,0,2,34
S,NFB18_S_03,artifactFC,paper,"for the different either business or decorative purposes, people choose",0,0,0,0,1,0,0,0,0,1,10
S,NFB18_S_23,artifactFC,paper,"to attract the consumer, someone might want pink paper to make swans or something",0,0,0,0,1,0,0,0,0,1,14
S,NFB_S_11,artifactFC,paper,varied uses,0,1,0,0,0,0,0,0,0,1,2
S,NFB_S_02,artifactFC,paper,usually uniform because used to like print something on them so plain background and white is the easiest to have any color on top of,0,0,0,0,0,0,1,1,0,2,25
S,NFB_S_16,artifactFC,paper,depends on intended purpose for paper,0,1,0,0,0,0,0,0,0,1,6
S,NFB_S_10,artifactFC,paper,"all paper is white first and then they can be printed any color, white because you can see",1,0,0,0,0,0,1,0,0,2,18
S,NFB_S_15,artifactFC,paper,based on the demand of what kind of paper is most desired by people,0,0,0,0,1,0,0,0,0,1,14
S,NFB_S_18,artifactFC,paper,"whatever materials are used to create paper, trees used to make paper",0,0,0,1,0,0,0,0,0,1,12
S,NFB18_S_04,artifactFC,paper,design choices and personal preference,0,0,0,0,1,1,0,0,0,2,5
S,NFB18_S_08,artifactFC,paper,to distinguish between tasks,0,0,0,0,0,0,1,0,0,1,4
S,NFB_S_22,artifactFC,paper,user preference,0,0,0,0,1,0,0,0,0,1,2
S,NFB_S_13,artifactFC,paper,to meet consumer needs,0,0,0,0,1,0,0,0,0,1,4
S,NFB_S_24,artifactFC,paper,"provide options and choice for people, can be used for diff things",0,0,0,0,1,0,0,0,0,1,12
S,NFB_S_26,artifactFC,recycling bin,to show what they're used for,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_12,artifactFC,recycling bin,"most are blue for people to dilineate between trash and recycling, but symbol more important than color",0,0,0,0,0,0,0,1,0,1,17
S,NFB_S_14,artifactFC,recycling bin,to make it identifiable to the user,0,0,0,0,0,0,0,1,0,1,7
S,NFB18_S_07,artifactFC,recycling bin,easy identification,0,0,0,0,0,0,0,1,0,1,2
S,NFB18_S_09,artifactFC,recycling bin,so you can identify it and sort your item,0,0,0,0,0,0,0,1,0,1,9
S,NFB18_S_17,artifactFC,recycling bin,"make it easier to separate your stuff, in some areas green associated with bottles and cans but other places green means compost",0,0,0,0,0,0,0,1,0,1,22
S,NFB18_S_03,artifactFC,recycling bin,"I don't know, blue I feel like is like an earthy reduce reuse recycle, maybe others to make easier for garbage collectors to see, someone chose that at the top",0,0,0,0,0,0,1,1,0,2,30
S,NFB18_S_23,artifactFC,recycling bin,our government issued them that way,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_11,artifactFC,recycling bin,easy identification,0,0,0,0,0,0,0,1,0,1,2
S,NFB_S_02,artifactFC,recycling bin,so people know that they're meant for recycling,0,0,0,0,0,0,0,1,0,1,8
S,NFB_S_16,artifactFC,recycling bin,because of material used to make it ,0,0,0,1,0,0,0,0,0,1,7
S,NFB_S_10,artifactFC,recycling bin,"green because that's what people think for recycling, the others don't have as much of a reason just for variety",0,0,0,0,0,0,0,1,0,1,20
S,NFB_S_15,artifactFC,recycling bin,so they can be a different color than the trash can that they're sitting beside,0,0,0,0,0,0,1,0,0,1,15
S,NFB_S_18,artifactFC,recycling bin,"to signal difference between a typical garbage can, symbolize environment",0,0,0,0,0,0,0,1,0,1,10
S,NFB18_S_04,artifactFC,recycling bin,"the most common color usually has to do with municipal issued bins, but people can choose to use anything",0,0,0,0,1,0,0,1,0,2,19
S,NFB18_S_08,artifactFC,recycling bin,to be attractive to the eye,0,0,0,0,1,0,0,0,0,1,6
S,NFB_S_22,artifactFC,recycling bin,standardization,0,0,0,0,0,0,0,1,0,1,1
S,NFB_S_13,artifactFC,recycling bin,"generally green because of the motif of green representing earth ecology recycling, dark gray because back home waste management company assigned to bins",0,0,0,0,0,0,0,1,0,1,23
S,NFB_S_24,artifactFC,recycling bin,so they can be readily identified,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_26,artifactFC,school bus,because they're the most common colors,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_12,artifactFC,school bus,"I don't know who decided yellow but I think it's just a generalization so everyone knows how to recognize, stop for one if kids are coming on or off, universal message of what it is",0,0,0,0,0,0,0,1,0,1,35
S,NFB_S_14,artifactFC,school bus,to make them identifiable in traffic,0,0,0,0,0,0,1,0,0,1,6
S,NFB18_S_07,artifactFC,school bus,highly visible,0,0,0,0,0,0,1,0,0,1,2
S,NFB18_S_09,artifactFC,school bus,"so that people will see them and stop, very visible",0,0,0,0,0,0,1,0,0,1,10
S,NFB18_S_17,artifactFC,school bus,"idk, same color scheme as a taxi, maybe signals transporting multiple peopl, standard",0,0,0,0,0,0,0,1,0,1,13
S,NFB18_S_03,artifactFC,school bus,I think that probably so they are very visible so that traffic will see them and stop or at least can't lie about not seeing htem while kids are getting on and off,0,0,0,0,0,0,1,0,0,1,33
S,NFB18_S_23,artifactFC,school bus,government says it has to be that color,0,0,0,0,0,0,0,1,0,1,8
S,NFB_S_11,artifactFC,school bus,easy identification,0,0,0,0,0,0,1,0,0,1,2
S,NFB_S_02,artifactFC,school bus,so people know to drive carefully around them,0,0,0,0,0,0,1,0,0,1,8
S,NFB_S_16,artifactFC,school bus,stand out,0,0,0,0,0,0,1,0,0,1,2
S,NFB_S_10,artifactFC,school bus,so that when people see a yellow bus they can associate it with a school bus and be safe around it,0,0,0,0,0,0,0,1,0,1,21
S,NFB_S_15,artifactFC,school bus,not sure I guess to stand out,0,0,0,0,0,0,1,0,0,1,7
S,NFB_S_18,artifactFC,school bus,"yellow is a bright color associated with, like a yellow street light that you have to slow down, yellow school zones slow down",0,0,0,0,0,0,0,1,0,1,23
S,NFB18_S_04,artifactFC,school bus,"tend to be same color because high visibility, recognizable for safety reasons",0,0,0,0,0,0,1,1,0,2,12
S,NFB18_S_08,artifactFC,school bus,to be obvious to the eye,0,0,0,0,0,0,1,0,0,1,6
S,NFB_S_22,artifactFC,school bus,safety reasons,0,0,0,0,0,0,0,1,0,1,2
S,NFB_S_13,artifactFC,school bus,recognizable since transporting young children easily identifiable,0,0,0,0,0,0,0,1,0,1,7
S,NFB_S_24,artifactFC,school bus,identification purposes,0,0,0,0,0,0,0,1,0,1,2
S,NFB_S_26,artifactFC,stop sign,red stands out while you're driving,0,0,0,0,0,0,1,0,0,1,6
S,NFB_S_12,artifactFC,stop sign,they need to be uniform so that everyone has the same signal to stop,0,0,0,0,0,0,0,1,0,1,14
S,NFB_S_14,artifactFC,stop sign,the color red makes people think about caution and stopping,0,0,0,0,0,0,0,1,0,1,10
S,NFB18_S_07,artifactFC,stop sign,because they're easy to see,0,0,0,0,0,0,1,0,0,1,5
S,NFB18_S_09,artifactFC,stop sign,"so people will stop, they'll see it",0,0,0,0,0,0,1,0,0,1,7
S,NFB18_S_17,artifactFC,stop sign,"red is an alert sign, symbolizes person should stop, recogized as urgent",0,0,0,0,0,0,0,1,0,1,12
S,NFB18_S_03,artifactFC,stop sign,to make them easily recognizable because they safety features,0,0,0,0,0,0,1,0,0,1,9
S,NFB18_S_23,artifactFC,stop sign,that's what the government issued,0,0,0,0,0,0,0,1,0,1,5
S,NFB_S_11,artifactFC,stop sign,easy identification,0,0,0,0,0,0,0,1,0,1,2
S,NFB_S_02,artifactFC,stop sign,so that it's like universal,0,0,0,0,0,0,0,1,0,1,5
S,NFB_S_16,artifactFC,stop sign,so that they stand out,0,0,0,0,0,0,1,0,0,1,5
S,NFB_S_10,artifactFC,stop sign,that's a color that's a symbol of stopping,0,0,0,0,0,0,0,1,0,1,8
S,NFB_S_15,artifactFC,stop sign,it's an alarming color,0,0,0,0,0,0,1,0,0,1,4
S,NFB_S_18,artifactFC,stop sign,"red to go with a red stop light, from there it's just across the board red being no stop like on workout machine, red fire alarm, certain reputation",0,0,0,0,0,0,0,1,0,1,28
S,NFB18_S_04,artifactFC,stop sign,"help people recognize what they are, make familiar",0,0,0,0,0,0,0,1,0,1,8
S,NFB18_S_08,artifactFC,stop sign,red is easiest to spot,0,0,0,0,0,0,1,0,0,1,5
S,NFB_S_22,artifactFC,stop sign,government standardization,0,0,0,0,0,0,0,1,0,1,2
S,NFB_S_13,artifactFC,stop sign,red is a symbol for danger,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_24,artifactFC,stop sign,"helpful to have universal stop sign, ",0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_26,artifactFC,wedding dress,part of tradition,0,0,0,0,0,0,0,1,0,1,3
S,NFB_S_12,artifactFC,wedding dress,"white is tradition to be the color, but people have kind of moved out of white and explored diffferent colors for expressing themselves",0,0,0,0,1,0,0,1,0,2,23
S,NFB_S_14,artifactFC,wedding dress,tradition,0,0,0,0,0,0,0,1,0,1,1
S,NFB18_S_07,artifactFC,wedding dress,"the patriarchy because it's supposed to be virgins pure, other colors protest patriarchy personal preference",0,0,0,0,0,0,0,1,0,1,15
S,NFB18_S_09,artifactFC,wedding dress,tradition,0,0,0,0,0,0,0,1,0,1,1
S,NFB18_S_17,artifactFC,wedding dress,"according to the history, white dress means purity and virginity, even though modern society doesn't necessarily expect this",0,0,0,0,0,0,0,1,0,1,18
S,NFB18_S_03,artifactFC,wedding dress,"white desire to fit into traditional idea of what a wedding dress looks like, ultimately the color they choose because it's the color they want",0,0,0,0,1,0,0,1,0,2,25
S,NFB18_S_23,artifactFC,wedding dress,depends on the bridesmaids,0,1,0,0,1,0,0,0,0,2,4
S,NFB_S_11,artifactFC,wedding dress,"symbolism, or personal style",0,0,0,0,1,0,0,1,0,2,4
S,NFB_S_02,artifactFC,wedding dress,tradition to have a white dress,0,0,0,0,0,0,0,1,0,1,6
S,NFB_S_16,artifactFC,wedding dress,"white tradition after some event, but brides can choose whatever color they want",0,0,0,0,1,0,0,1,0,2,13
S,NFB_S_10,artifactFC,wedding dress,"it's the standard I guess, traditionally white",0,0,0,0,0,0,0,1,0,1,7
S,NFB_S_15,artifactFC,wedding dress,tradition,0,0,0,0,0,0,0,1,0,1,1
S,NFB_S_18,artifactFC,wedding dress,"the bride was supposed to be pure, white purity and cleanliness, really awesome badass non-white dresses because of person's desire to ditch tradition and express themselves and have their wedding day be what they want it to be",0,0,0,0,1,0,0,1,0,2,38
S,NFB18_S_04,artifactFC,wedding dress,"white is fairly traditional color to choose in sort of recent last 150 years, I think before people usually picked their nicest clothes",0,0,0,0,0,0,0,1,0,1,23
S,NFB18_S_08,artifactFC,wedding dress,tradition,0,0,0,0,0,0,0,1,0,1,1
S,NFB_S_22,artifactFC,wedding dress,"tradition, represents purity",0,0,0,0,0,0,0,1,0,1,3
S,NFB_S_13,artifactFC,wedding dress,tradition,0,0,0,0,0,0,0,1,0,1,1
S,NFB_S_24,artifactFC,wedding dress,"people like options, everybody's not gonna like the same thing",0,0,0,0,1,0,0,0,0,1,10
S,NFB_S_26,artifactFC,car,because different parts are for different purposes,0,1,0,0,0,0,0,0,0,1,7
S,NFB_S_12,artifactFC,car,based on the metal that they're made out of and how it's manufactured,1,0,0,1,0,0,0,0,0,2,13
S,NFB_S_14,artifactFC,car,people like variety,0,0,0,0,1,0,0,0,0,1,3
S,NFB18_S_07,artifactFC,car,personal preference,0,0,0,0,1,0,0,0,0,1,2
S,NFB18_S_09,artifactFC,car,"personal preference, style, what people like",0,0,0,0,1,0,0,0,0,1,6
S,NFB18_S_17,artifactFC,car,"idk people just like neutral colors, if anyone wants red car they want to stand out, or sports cars bright colors look nicer",0,0,0,0,1,0,0,0,0,1,23
S,NFB18_S_03,artifactFC,car,"all of the interior stuff mostly because of the properties of the materials, paint colors partly for people's preferences and partly because of perception of other people's preferences",0,0,0,1,1,0,0,0,0,2,28
S,NFB18_S_23,artifactFC,car,"money, try to meet the eye of the consumer customer whoever is buying the car",0,0,0,0,1,0,0,0,0,1,15
S,NFB_S_11,artifactFC,car,easy identification and personal style,0,0,0,0,1,0,1,0,0,2,5
S,NFB_S_02,artifactFC,car,"well there's a standard for parts of the car that are communivating to other cars, people like to have different colors I guess like marketing things, have to have clear windows to see",0,0,0,0,1,0,1,1,0,3,33
S,NFB_S_16,artifactFC,car,for whoever buys them so they have a color of car that they like,0,0,0,0,1,0,0,0,0,1,14
S,NFB_S_10,artifactFC,car,to appeal to customers,0,0,0,0,1,0,0,0,0,1,4
S,NFB_S_15,artifactFC,car,"just supply and demand, preferences",0,0,0,0,1,0,0,0,0,1,5
S,NFB_S_18,artifactFC,car,"initially started out black, but from there people just wanted more variety, experimenting with different types of materials, appealing to the market",0,0,0,0,1,1,0,0,0,2,22
S,NFB18_S_04,artifactFC,car,"typically comes out in a range of colors decided my manufacturer based on what they think will be popular, but people can choose",0,0,0,0,1,1,0,0,0,2,23
S,NFB18_S_08,artifactFC,car,to see dirt easily,0,0,0,0,0,0,1,0,0,1,4
S,NFB_S_22,artifactNFC,car,people want to style them differently,0,0,0,0,1,0,0,0,0,1,6
S,NFB_S_13,artifactNFC,car,people have different tastes,0,0,0,0,1,0,0,0,0,1,4
S,NFB_S_24,artifactNFC,car,"some is standardized i.e. lights and windows, body of car people like to have options",0,0,0,0,1,0,0,1,0,2,15
S,NFB_S_26,artifactNFC,cup,for aesthetic purposes,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_12,artifactNFC,cup,either to display a design or if they're clear to see the liquid that’s inside of it,0,0,0,0,0,0,1,0,0,1,17
S,NFB_S_14,artifactNFC,cup,"people like different things, variety",0,0,0,0,1,0,0,0,0,1,5
S,NFB18_S_07,artifactNFC,cup,"because people like to show of their personality, they're pretty",0,0,0,0,1,0,0,0,0,1,10
S,NFB18_S_09,artifactNFC,cup,"people have different taste or preferences, décor",0,0,0,0,1,0,0,0,0,1,7
S,NFB18_S_17,artifactNFC,cup,"depends; maybe intended for wedding specific color, maybe neutral color white gray for work, or maybe fancy color bc someone loves design",0,1,0,0,1,0,0,1,0,3,22
S,NFB18_S_03,artifactNFC,cup,"people like to fit them into their décor or serve as promotional item, people want them to be those colors",0,0,0,0,1,0,0,0,0,1,20
S,NFB18_S_23,artifactNFC,cup,"to attract the eye, plain white or black not going to do it",0,0,0,0,1,0,1,0,0,2,13
S,NFB_S_11,artifactNFC,cup,"ceremonial, individual style",0,0,0,0,1,0,0,1,0,2,3
S,NFB_S_02,artifactNFC,cup,"they're made of different things, and people might manipulate them to market them",0,0,0,1,0,1,0,0,0,2,13
S,NFB_S_16,artifactNFC,cup,appease buyers,0,0,0,0,1,0,0,0,0,1,2
S,NFB_S_10,artifactNFC,cup,"because they can easily have designs printed on them, clear so you can see your drink",0,0,0,0,0,0,1,0,0,1,16
S,NFB_S_15,artifactNFC,cup,based on preferences of how you like your cups,0,0,0,0,1,0,0,0,0,1,9
S,NFB_S_18,artifactNFC,cup,humans apparently just like choices and variety,0,0,0,0,1,0,0,0,0,1,7
S,NFB18_S_04,artifactNFC,cup,personal preference,0,0,0,0,1,0,0,0,0,1,2
S,NFB18_S_08,artifactNFC,cup,because people like different colors,0,0,0,0,1,0,0,0,0,1,5
S,NFB_S_22,artifactNFC,cup,"individuals like differences, preferences",0,0,0,0,1,0,0,0,0,1,4
S,NFB_S_13,artifactNFC,cup,"people have different tastes, producers trying to appeal to variety of consumer preferences",0,0,0,0,1,0,0,0,0,1,13
S,NFB_S_24,artifactNFC,cup,"variety, so people can have choice",0,0,0,0,1,0,0,0,0,1,6
S,NFB_S_26,artifactNFC,fork,for aesthetic purposes,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_12,artifactNFC,fork,based on the material that they're made out of,0,0,0,1,0,0,0,0,0,1,9
S,NFB_S_14,artifactNFC,fork,people like variety,0,0,0,0,1,0,0,0,0,1,3
S,NFB18_S_07,artifactNFC,fork,"mostly silver bc made from metal, other colors based on their material plastic wooden",0,0,0,1,0,0,0,0,0,1,14
S,NFB18_S_09,artifactNFC,fork,"stainless steel or used to be sterling silver, traditionally silver, and then plastic ones are black white red clear different colors, most metal ones silver or can be gold",0,0,0,1,0,0,0,0,0,1,29
S,NFB18_S_17,artifactNFC,fork,"just for expediency like plastic are just to throw away, metal come in variety of designs ",0,0,0,0,0,0,0,1,0,1,16
S,NFB18_S_03,artifactNFC,fork,"because of the materials that are used to make them, natural properties of those materials, also because of people's preferences",0,0,0,1,1,0,0,0,0,2,20
S,NFB18_S_23,artifactNFC,fork,just to catch the eye of the consumer someone to buy it,0,0,0,0,0,0,1,0,0,1,12
S,NFB_S_11,artifactNFC,fork,to give people options so they can personalize,0,0,0,0,1,0,0,0,0,1,8
S,NFB_S_02,artifactNFC,fork,"because they're made of metal usually, or plastic, and these are the most common I guess",0,0,0,1,0,0,0,0,0,1,16
S,NFB_S_16,artifactNFC,fork,people who sell forks understan people who buy fiorks like having dif objects,0,0,0,0,1,0,0,0,0,1,13
S,NFB_S_10,artifactNFC,fork,it's not easy to get them dirty,0,0,0,0,0,0,1,0,0,1,7
S,NFB_S_15,artifactNFC,fork,people like designer forks and matching plates,0,0,0,0,1,0,0,0,0,1,7
S,NFB_S_18,artifactNFC,fork,"because everyone has their own style and décor so they don't want a regular silver fork, people like variety",0,0,0,0,1,0,0,0,0,1,19
S,NFB18_S_04,artifactNFC,fork,"made of different materials, most of the time metal, also plastic and colors can vary more",0,0,0,1,0,0,0,0,0,1,16
S,NFB18_S_08,artifactNFC,fork,material they're used,0,0,0,1,0,0,0,0,0,1,3
S,NFB_S_22,artifactNFC,fork,material they're made of,0,0,0,1,0,0,0,0,0,1,4
S,NFB_S_13,artifactNFC,fork,"variance mostly has to do with like different colors that we see esp for children, classic are silver, black and white plastic",0,0,0,0,1,0,0,0,0,1,22
S,NFB_S_24,artifactNFC,fork,"people have preferences, I personally like a green fork and you may not",0,0,0,0,1,0,0,0,0,1,13
S,NFB_S_26,artifactNFC,laptop,for design purposes,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_12,artifactNFC,laptop,based off of how they're made and who wants to choose what color they are,1,0,0,0,0,1,0,0,0,2,15
S,NFB_S_14,artifactNFC,laptop,variety and identification,0,0,0,0,1,0,1,0,0,2,3
S,NFB18_S_07,artifactNFC,laptop,design and the different features,1,0,0,0,0,0,0,0,0,1,5
S,NFB18_S_09,artifactNFC,laptop,"personal preference, style, what's in fashion it comes and goes, styles keep changing",0,0,0,0,1,0,0,0,0,1,13
S,NFB18_S_17,artifactNFC,laptop,"I think neutral colors appeal to people, idk if everyone on board to get green or pink",0,0,0,0,1,0,0,0,0,1,17
S,NFB18_S_03,artifactNFC,laptop,"I think to appeal to consumer desires of what they want their computers to look like, also have that techy metallic sleek look to it",0,0,0,0,1,0,0,0,0,1,25
S,NFB18_S_23,artifactNFC,laptop,"manufacturers want money, attract consumers eye",0,0,0,0,1,1,0,0,0,2,6
S,NFB_S_11,artifactNFC,laptop,so people can personalize,0,0,0,0,1,0,0,0,0,1,4
S,NFB_S_02,artifactNFC,laptop,it's helpful to have different color keys from the rest so you can use them,0,0,0,0,0,0,1,0,0,1,15
S,NFB_S_16,artifactNFC,laptop,manufacturers choice,0,0,0,0,0,1,0,0,0,1,2
S,NFB_S_10,artifactNFC,laptop,they're basic colors that look good on new technology,0,0,0,0,1,0,0,0,0,1,9
S,NFB_S_15,artifactNFC,laptop,that's just how they're made,1,0,0,0,0,0,0,0,0,1,5
S,NFB_S_18,artifactNFC,laptop,"they're simple standard universal discrete color, silver or black, variety goes with a person that wants something personalized",0,0,0,0,1,0,0,1,0,2,18
S,NFB18_S_04,artifactNFC,laptop,"often made of some kind of metal that makes silver or gray color more common, sometimes just design choice to make eye catching",0,0,0,1,1,0,0,0,0,2,23
S,NFB18_S_08,artifactNFC,laptop,because of style,0,0,0,0,1,0,0,0,0,1,3
S,NFB_S_22,artifactNFC,laptop,"standardization, like apple does their silverish apple color, dell is black",0,0,0,0,0,0,0,1,0,1,11
S,NFB_S_13,artifactNFC,laptop,"tend not to get dirty, materials usually made out of metals",0,0,0,1,0,0,0,0,0,1,11
S,NFB_S_24,artifactNFC,laptop,"practical purposes, be able to identify stuff, by brand, typing easily identifiable signs",0,0,0,0,0,0,0,1,0,1,13
S,NFB_S_26,artifactNFC,pen,to show what color they write,0,0,0,0,0,0,1,0,0,1,6
S,NFB_S_12,artifactNFC,pen,"some correspond with the color of the ink that they are, others are different colors to represent different organizations that may have the pens as a giveaway",0,1,0,0,0,0,0,1,0,2,27
S,NFB_S_14,artifactNFC,pen,variety,0,0,0,0,1,0,0,0,0,1,1
S,NFB18_S_07,artifactNFC,pen,"different color ink since xeroxing you can identify, also just for creativity",0,0,0,0,1,0,1,0,0,2,12
S,NFB18_S_09,artifactNFC,pen,"so you can write with different colors different reasons different reasons, usually blue or black but red to call out things mark things correct papers different reasons",0,1,0,0,0,0,0,0,0,1,27
